Date/Time,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Standard Deviation
01 08 2018 00:00,1096.72802734375,7.57881116867065,1298.82047402127,71.8276977539062,1.1224148814758814
01 08 2018 00:10,1198.43395996093,7.94408798217773,1498.14253831168,67.5691833496093,0.9414184834382892
01 08 2018 00:20,1083.24096679687,7.88663101196289,1465.75867098231,66.0146408081054,0.21202894091216
01 08 2018 00:30,1025.68103027343,7.51824712753295,1267.37714871821,70.2414169311523,0.712359519146256
01 08 2018 00:40,1089.70104980468,7.60759210586547,1313.93205623315,72.0717163085937,1.0631767465343638
01 08 2018 00:50,1040.55200195312,7.54955387115478,1283.56996951609,69.2343368530273,1.3155889130880605
01 08 2018 01:00,1105.84997558593,7.74649190902709,1388.33835936039,66.6708297729492,0.1973849862935901
01 08 2018 01:10,1197.26904296875,8.16189384460449,1624.02451258497,65.7898483276367,0.1129508683760659
01 08 2018 01:20,1282.81799316406,8.09061241149902,1582.30584102862,70.8124771118164,1.186957144350473
01 08 2018 01:30,1197.31994628906,7.86562204360961,1454.00866871548,71.4660873413085,0.0462363943573117
01 08 2018 01:40,1069.78405761718,7.62675523757934,1324.05316584453,69.1678237915039,0.1427183194663713
01 08 2018 01:50,946.323791503906,7.27915477752685,1146.774200931,67.7029266357421,1.0653951955467669
01 08 2018 02:00,1108.71801757812,7.84795713424682,1444.16738710225,60.7688293457031,0.915854298549696
01 08 2018 02:10,1004.17102050781,7.56200790405273,1290.04788766876,66.7255706787109,0.3806877473609816
01 08 2018 02:20,1092.53894042968,7.62032079696655,1320.64952242303,66.7897720336914,1.1992566407152965
01 08 2018 02:30,1140.51293945312,7.88162183761596,1462.95263397394,64.5927276611328,0.3962415683440342
01 08 2018 02:40,1170.998046875,7.88437700271606,1464.49567516611,65.772346496582,0.3058061590197596
01 08 2018 02:50,1119.40698242187,7.9224510192871,1485.90518197234,56.7781105041503,1.2253467920792298
01 08 2018 03:00,1036.97094726562,7.67815208435058,1351.42933261879,65.0573425292968,1.4922144571200693
01 08 2018 03:10,985.549011230468,7.55785512924194,1287.88555565689,55.571720123291,1.104640009057058
01 08 2018 03:20,921.344482421875,7.3072919845581,1160.54732837258,54.3561096191406,0.4452941555090312
01 08 2018 03:30,883.933227539062,7.08415794372558,1054.32783465707,48.3949508666992,0.4952136298142243
01 08 2018 03:40,966.140319824218,7.23123502731323,1123.5740984274,44.7731018066406,0.8316507181063475
01 08 2018 03:50,839.971923828125,6.93017101287841,984.861549577437,46.312198638916,1.1186342065893942
01 08 2018 04:00,1038.18005371093,7.4822039604187,1248.75510420357,48.6388206481933,0.0296843603355662
01 08 2018 04:10,839.466613769531,6.9571418762207,996.811720212268,52.0808486938476,0.2889025260282375
01 08 2018 04:20,707.546508789062,6.62368392944335,855.227145461519,52.8005981445312,1.1407889796534807
01 08 2018 04:30,590.576721191406,6.1912670135498,690.436576590354,49.7960510253906,0.6224433414004984
01 08 2018 04:40,308.651885986328,5.3949818611145,439.290723988942,38.5497093200683,0.3781133049514401
01 08 2018 04:50,412.415496826171,5.74077796936035,541.00529473309,43.8804512023925,0.8665449769525981
01 08 2018 05:00,185.762405395507,4.58024883270263,239.181620667341,43.4586296081542,1.065735823060502
01 08 2018 05:10,230.186203002929,4.71971797943115,270.011442847837,40.1344985961914,0.6288479482682425
01 08 2018 05:20,529.9990234375,6.09758186340332,657.403387650972,43.9959907531738,1.2760729397673036
01 08 2018 05:30,318.699584960937,5.17873477935791,381.15323369355,40.3444595336914,0.4154631017278573
01 08 2018 05:40,273.828796386718,4.86943483352661,304.560011568051,34.2797698974609,0.294772051987347
01 08 2018 05:50,688.054809570312,6.51531219482421,811.993470762535,49.5802001953125,0.3217574387226895
01 08 2018 06:00,621.631225585937,6.14165496826171,672.826567511909,60.2026710510253,1.2920824542063332
01 08 2018 06:10,505.136505126953,5.82209920883178,566.608232232218,55.3091392517089,0.6205400400273531
01 08 2018 06:20,827.258422851562,7.00505590438842,1018.26640628613,66.4395065307617,0.3294576448475815
01 08 2018 06:30,804.592712402343,6.82363605499267,938.533116489985,58.1907501220703,0.5088592035698556
01 08 2018 06:40,657.674987792968,6.28865385055541,725.771963010659,51.2912483215332,1.1464444233753224
01 08 2018 06:50,1114.66198730468,7.53068399429321,1273.79417088087,50.7076187133789,0.5158868113243026
01 08 2018 07:00,840.841918945312,6.91148376464843,976.63462781248,59.7741889953613,1.3050500684596371
01 08 2018 07:10,641.142822265625,6.14593076705932,674.333911945172,53.297019958496,1.1937820863535291
01 08 2018 07:20,527.154907226562,5.58390617370605,493.464014824829,55.6834716796875,0.3794081620663623
01 08 2018 07:30,1140.51794433593,7.08718490600585,1055.72390074988,35.663719177246,0.3409680903156787
01 08 2018 07:40,796.608581542968,6.33661985397338,743.55121234724,34.7369995117187,0.2423119755157643
01 08 2018 07:50,1553.72497558593,8.48922252655029,1821.35174958776,32.7509803771972,0.1661390720294482
01 08 2018 08:00,951.183471679687,6.86278295516967,955.396138969389,40.180908203125,1.330372705617774
01 08 2018 08:10,1070.50598144531,7.26679515838623,1140.75958531583,35.2323913574218,0.5469712885245561
01 08 2018 08:20,1098.76599121093,7.10181903839111,1062.49026871441,38.2643890380859,0.2306578288467296
01 08 2018 08:30,1332.39794921875,7.68539381027221,1355.31324173262,29.5060100555419,0.965365729557928
01 08 2018 08:40,855.020874023437,6.7399468421936,903.097074533978,38.5814094543457,0.9073761424632716
01 08 2018 08:50,704.300415039062,6.24737882614135,710.671494619774,31.8621501922607,0.8989396856348115
01 08 2018 09:00,621.281127929687,6.07910013198852,650.997557722678,25.9709701538085,0.9460389565940612
01 08 2018 09:10,789.869812011718,6.72647714614868,897.470856311199,25.6290206909179,0.8985878417757993
01 08 2018 09:20,708.119689941406,6.31219577789306,734.467019848283,29.8188896179199,1.0050119058327005
01 08 2018 09:30,274.528198242187,4.9266619682312,318.185162644048,32.6541900634765,0.1732628205919698
01 08 2018 09:40,311.905487060546,5.01980209350585,340.879259343686,27.5869407653808,0.9897970135455448
01 08 2018 09:50,426.954711914062,5.44320583343505,452.809450397091,35.6447105407714,0.8997233721787128
01 08 2018 10:00,201.483505249023,4.46051979064941,213.689507127672,29.0635204315185,0.025694619199608
01 08 2018 10:10,459.434692382812,5.83771276473999,571.600850381312,22.5454807281494,0.5395101494306878
01 08 2018 10:20,637.842224121093,6.30709218978881,732.576961933133,17.7371501922607,0.7567876758258263
01 08 2018 10:30,398.877014160156,5.55861902236938,486.021848382794,22.7761306762695,0.6736421221948092
01 08 2018 10:40,469.241485595703,5.81455898284912,564.206094693974,22.2119007110595,0.9876101087526314
01 08 2018 10:50,595.283020019531,6.28018379211425,722.658230307432,22.7270908355712,0.1413078581302031
01 08 2018 11:00,554.1923828125,6.1257209777832,667.226581908582,20.1302795410156,1.0364336299379406
01 08 2018 11:10,686.80126953125,6.55068778991699,825.961071049512,19.0235900878906,1.383504040462621
01 08 2018 11:20,655.998779296875,6.46029615402221,790.547560299462,20.9137496948242,0.5621611729038936
01 08 2018 11:30,620.672912597656,6.3896198272705,763.486421205627,18.2074604034423,1.0225934615835333
01 08 2018 11:40,544.566711425781,5.97361898422241,616.130228427058,18.4504108428955,0.4916758259077888
01 08 2018 11:50,566.363525390625,6.14230918884277,673.05707278193,19.3061695098876,1.333586686858742
01 08 2018 12:00,533.648193359375,6.00856018066406,626.883677315269,15.8810596466064,0.904700206408886
01 08 2018 12:10,387.240692138671,5.4940071105957,467.277589661831,17.255220413208,0.4087336497138761
01 08 2018 12:20,275.216186523437,5.05259895324707,349.027327597294,18.2155094146728,0.6245722628234973
01 08 2018 12:30,308.076293945312,5.14592218399047,372.673570170009,15.5694599151611,1.2794294217436666
01 08 2018 12:40,284.997802734375,5.00310516357421,336.762802163708,15.4508695602416,1.0899086843275645
01 08 2018 12:50,455.074798583984,5.7706971168518,550.347367248586,11.7172298431396,0.3896784694961333
01 08 2018 13:00,347.29150390625,5.3570008277893,428.788714096876,18.4063491821289,1.2670140400477854
01 08 2018 13:10,278.494812011718,4.94077682495117,321.582607628318,22.1725196838378,0.9874455318923924
01 08 2018 13:20,319.986602783203,5.26578187942504,404.077898065,20.2546100616455,0.0599589948743455
01 08 2018 13:30,527.352111816406,6.09217882156372,655.526900495645,18.8418807983398,0.4254860896000627
01 08 2018 13:40,657.748413085937,6.47388076782226,795.81185936817,18.9321994781494,0.7048205233882642
01 08 2018 13:50,653.427917480468,6.3736457824707,757.445839977553,23.2614994049072,0.4987337832855517
01 08 2018 14:00,831.12548828125,6.90347719192504,973.122984900555,22.5420398712158,0.8298520844954721
01 08 2018 14:10,827.53271484375,6.84455394744873,947.520748784912,24.3250904083251,0.976163032227514
01 08 2018 14:20,813.2041015625,6.86838102340698,957.822732583145,26.0743999481201,0.5900707576913329
01 08 2018 14:30,779.898620605468,6.75623512268066,909.929007219887,26.8635692596435,0.5123421379779082
01 08 2018 14:40,742.268493652343,6.55830383300781,828.986483357545,31.7828006744384,0.2346694565461337
01 08 2018 14:50,998.918212890625,7.27074384689331,1142.67881542406,36.3319206237792,0.0737626670817848
01 08 2018 15:00,1062.30102539062,7.36576890945434,1189.53485285849,39.5167388916015,1.0986780630759267
01 08 2018 15:10,946.903625488281,7.10109615325927,1062.15536798665,37.732078552246,0.4592856293849919
01 08 2018 15:20,1169.97399902343,7.6824722290039,1353.74554374478,40.3992691040039,1.410276553778886
01 08 2018 15:30,1002.16497802734,7.29397678375244,1154.01554345302,39.1221199035644,0.2930996007221302
01 08 2018 15:40,954.926696777343,7.13762807846069,1079.16654638234,37.0409393310546,1.303369619733543
01 08 2018 15:50,875.350524902343,7.09872484207153,1061.05726177748,41.1254005432128,1.4728727136824278
01 08 2018 16:00,1068.88403320312,7.38996601104736,1201.67521812536,39.6454010009765,0.8694460366022843
01 08 2018 16:10,1060.83703613281,7.50011014938354,1258.05647000799,39.7277488708496,1.361182450957455
01 08 2018 16:20,1192.06298828125,7.64277696609497,1332.55119221101,40.1179389953613,1.2353851906184417
01 08 2018 16:30,982.379211425781,7.2575659751892,1136.2823456281,41.585578918457,1.2377165729001212
01 08 2018 16:40,807.588623046875,6.88361692428588,964.446358839108,42.4530601501464,0.9779016378846592
01 08 2018 16:50,1006.29498291015,7.33799791336059,1175.70689007476,44.254150390625,0.4800363789583035
01 08 2018 17:00,1138.83898925781,7.60619783401489,1313.1975091069,46.2217216491699,0.2157352631748155
01 08 2018 17:10,1278.501953125,7.86042976379394,1451.1123405426,47.0027084350585,0.8798954067980951
01 08 2018 17:20,1031.38098144531,7.43616819381713,1225.09729592588,51.767578125,1.3454633466522308
01 08 2018 17:30,1093.01293945312,7.49274778366088,1254.21922276048,48.0214805603027,0.601509172109109
01 08 2018 17:40,964.195983886718,7.16501998901367,1092.038414826,46.6028900146484,0.9783869750265668
01 08 2018 17:50,936.953186035156,7.13897991180419,1079.79943453514,48.8230209350585,0.0372108951487967
01 08 2018 18:00,1068.35302734375,7.41632223129272,1214.99737763525,48.0232200622558,0.5900154856160367
01 08 2018 18:10,1207.06701660156,7.721932888031,1375.00880465214,50.6510696411132,0.0464093861642563
01 08 2018 18:20,1244.18395996093,7.83838319778442,1438.84846714164,50.9028892517089,0.4766113661908714
01 08 2018 18:30,1314.98596191406,7.96417903900146,1509.55067543198,52.8785095214843,0.9178823025085407
01 08 2018 18:40,1206.39904785156,7.67323398590087,1348.7953641621,51.5246315002441,1.0644061383984904
01 08 2018 18:50,1362.59204101562,8.10142421722412,1588.60210531118,57.4418487548828,0.0817295068979007
01 08 2018 19:00,1444.79895019531,8.28273296356201,1695.82234748731,55.0954818725585,0.2402059188967898
01 08 2018 19:10,1380.24694824218,8.09276294708251,1583.55729526355,54.257038116455,0.0711100315129623
01 08 2018 19:20,1435.52197265625,8.37262344360351,1750.05161994311,57.0420913696289,1.4691291518863776
01 08 2018 19:30,1077.85095214843,7.40783882141113,1210.69803042795,58.5484199523925,0.0050036997339739
01 08 2018 19:40,799.814025878906,6.79013395309448,924.247770952761,62.2902603149414,0.5227053766487437
01 08 2018 19:50,705.867919921875,6.64112710952758,862.310007355452,65.4321517944335,1.338808648043477
01 08 2018 20:00,563.83837890625,6.17288589477539,683.881403658157,64.1665573120117,0.3063179075870593
01 08 2018 20:10,403.967102050781,5.51704978942871,473.917974183844,66.8519897460937,0.3470667846928027
01 08 2018 20:20,546.232727050781,5.9316611289978,602.175364189805,64.3712310791015,0.4235901157985203
01 08 2018 20:30,406.450408935546,5.36070489883422,429.807336297943,71.688850402832,0.3441528552475
01 08 2018 20:40,624.717407226562,6.42124414443969,775.527311665097,71.9564590454101,1.0860575586129644
01 08 2018 20:50,1179.00695800781,7.77792310714721,1405.5034883606,69.2286834716796,1.2134437381324996
01 08 2018 21:00,1187.84802246093,7.86361694335937,1452.88983474479,72.4819564819335,0.232142953655229
01 08 2018 21:10,983.234680175781,6.9698839187622,1002.48904440549,76.2487869262695,0.6033515757011356
01 08 2018 21:20,1890.5009765625,9.47205352783203,2451.64073823681,71.6893005371093,0.4630010715785222
01 08 2018 21:30,1861.876953125,9.28980827331542,2332.23947341397,70.9756698608398,0.1353443411408391
01 08 2018 21:40,1994.12902832031,9.6339464187622,2542.6689515614,71.7402267456054,0.824442797234096
01 08 2018 21:50,1782.55200195312,9.24379730224609,2302.19195886812,68.004280090332,0.7010318917658153
01 08 2018 22:00,1305.07202148437,8.10271072387695,1589.35206398738,69.6972427368164,0.2745529702662592
01 08 2018 22:10,1029.78698730468,7.46356391906738,1239.13707198128,69.2341995239257,0.6025139542458807
01 08 2018 22:20,1050.36499023437,7.53957080841064,1278.39218745305,71.324462890625,0.4101082725811685
01 08 2018 22:30,1054.93603515625,7.57625198364257,1297.48198973317,71.9926223754882,1.1839342114594331
01 08 2018 22:40,1147.44299316406,7.74546194076538,1387.77787457023,69.9402313232421,0.7463187422408251
01 08 2018 22:50,1116.19897460937,7.77098083496093,1401.70207342172,62.9027290344238,0.2076172357109675
01 08 2018 23:00,1356.51000976562,8.17011737823486,1628.86852673621,61.6654510498046,1.1719891274914738
01 08 2018 23:10,1444.05395507812,8.19700908660888,1644.75267274367,63.9061889648437,0.6598682573084345
01 08 2018 23:20,1318.53698730468,8.01628112792968,1539.33399195584,70.9999389648437,0.7982044273559249
01 08 2018 23:30,1492.84899902343,8.35130786895751,1737.13201144347,69.038948059082,1.4675747060953817
01 08 2018 23:40,1628.54895019531,8.86858367919921,2059.6414521778,66.2962570190429,0.4606817604712712
01 08 2018 23:50,1816.63500976562,9.17930603027343,2260.16421013224,67.1331329345703,1.1467060776765523
02 08 2018 00:00,1867.53698730468,9.34650802612304,2369.32911834117,65.1652297973632,0.62218797094032
02 08 2018 00:10,2049.0439453125,9.47153854370117,2451.3026964616,62.7779388427734,0.2667281958927933
02 08 2018 00:20,1892.52502441406,9.34660911560058,2369.39529978023,66.2374572753906,0.6847426379972658
02 08 2018 00:30,2082.79907226562,9.62214183807373,2533.86926340266,61.7606506347656,0.1293439463439924
02 08 2018 00:40,1820.74304199218,9.04985046386718,2176.17597275134,59.4689903259277,0.2471370873688307
02 08 2018 00:50,1497.86901855468,8.52698612213134,1844.66089165019,57.7509803771972,0.5530513783426052
02 08 2018 01:00,1262.90502929687,7.92039108276367,1484.74277970922,57.920799255371,0.2375727813136203
02 08 2018 01:10,1224.51904296875,7.93082284927368,1490.63407687566,52.4875793457031,1.131431574265744
02 08 2018 01:20,1254.39904785156,8.05212211608886,1559.98472131761,51.6765403747558,1.4470039713161018
02 08 2018 01:30,1171.0830078125,7.89034223556518,1467.83942329272,49.7180786132812,1.364530889173699
02 08 2018 01:40,1223.69995117187,7.85736799240112,1449.40586698259,48.2451591491699,0.1935781290897689
02 08 2018 01:50,1299.7490234375,8.02110004425048,1542.10290655563,43.3989181518554,0.8171721676305068
02 08 2018 02:00,1125.34802246093,7.65588521957397,1339.52812560702,44.1452903747558,0.1579983226803812
02 08 2018 02:10,884.689819335937,7.05008316040039,1038.69461213792,42.0138206481933,0.0929466291341115
02 08 2018 02:20,955.623779296875,7.2561240196228,1135.58390521937,42.2118606567382,0.8919920909459875
02 08 2018 02:30,1147.94201660156,7.62672805786132,1324.03877736803,38.407600402832,0.0393078908130731
02 08 2018 02:40,1154.19702148437,7.61207914352416,1316.29767434467,29.6196193695068,0.1903108987869841
02 08 2018 02:50,1055.66198730468,7.57181215286254,1295.16194315394,35.5136413574218,1.243102935967502
02 08 2018 03:00,915.487426757812,7.14555501937866,1082.88118776974,33.7054481506347,1.47746375000635
02 08 2018 03:10,960.396728515625,7.28546476364135,1149.8531648094,37.0078086853027,0.5789113826820873
02 08 2018 03:20,1238.64099121093,7.88484096527099,1464.7556024715,36.1140708923339,0.1994141443480916
02 08 2018 03:30,1317.90502929687,7.95701503753662,1505.47785146576,36.2178115844726,0.205884098008965
02 08 2018 03:40,1118.82495117187,7.49091386795043,1253.26760202866,35.6509704589843,1.1893560109422276
02 08 2018 03:50,836.218872070312,7.02021217346191,1025.1135800071,37.8508110046386,0.4654868567449567
02 08 2018 04:00,778.557922363281,6.84597015380859,948.131145242105,40.4546012878417,0.6456646338989318
02 08 2018 04:10,859.052185058593,7.05565881729125,1041.24235685194,44.7090911865234,0.5998500090825316
02 08 2018 04:20,969.940490722656,7.34220123291015,1177.79264646064,45.0216407775878,1.1013812860587389
02 08 2018 04:30,901.867370605468,7.07282304763793,1049.11070605334,44.7512016296386,0.5236212592554
02 08 2018 04:40,830.276916503906,6.90920495986938,975.634351614495,37.4370689392089,1.2464230852736882
02 08 2018 04:50,1017.54302978515,7.29190111160278,1152.99959231443,42.6437797546386,1.1877314637164833
02 08 2018 05:00,741.226318359375,6.55427694320678,827.386022990208,42.2922210693359,1.3454150320656562
02 08 2018 05:10,708.169921875,6.3697919845581,755.992688466564,46.7591209411621,0.5821480893256088
02 08 2018 05:20,755.614685058593,6.68760395050048,881.352265536184,48.4112510681152,1.3697811322904774
02 08 2018 05:30,781.281311035156,6.48454523086547,799.958828950764,38.8952407836914,0.1670200696620688
02 08 2018 05:40,826.907775878906,6.79261684417724,925.30188768209,45.6258583068847,0.3824125218884105
02 08 2018 05:50,639.050170898437,6.1404857635498,672.414728915306,55.3237380981445,0.155672530707677
02 08 2018 06:00,687.555114746093,6.11370611190795,663.021914410208,43.8418998718261,1.4352049329917018
02 08 2018 06:10,535.492126464843,5.88015222549438,585.298367820637,44.3824996948242,0.9968845024072184
02 08 2018 06:20,776.379516601562,6.53358507156372,819.19082884455,33.7396011352539,1.459356210798724
02 08 2018 06:30,834.741027832031,6.62201499938964,854.551288616367,32.5937118530273,1.0876737262296077
02 08 2018 06:40,650.9091796875,6.13145780563354,669.239657900288,37.2453689575195,0.4714912606445788
02 08 2018 06:50,787.617980957031,6.41319704055786,772.453019255976,39.8664512634277,0.5264312244750304
02 08 2018 07:00,860.313171386718,6.76771879196166,914.764461843535,43.9709892272949,0.9735534291908666
02 08 2018 07:10,593.781372070312,6.11149978637695,662.251475310507,50.6553611755371,0.4347870861836898
02 08 2018 07:20,884.601623535156,6.81368112564086,934.274316188257,58.5159111022949,0.5758915843158752
02 08 2018 07:30,454.377410888671,5.43785285949707,451.298557517398,54.586570739746,0.6430504288242282
02 08 2018 07:40,660.091674804687,6.1579852104187,678.593982063952,45.133560180664,0.827076990466556
02 08 2018 07:50,586.758117675781,6.04990816116333,640.953866217061,42.1136093139648,0.6310287295745873
02 08 2018 08:00,649.418029785156,6.21541595458984,699.103713718829,38.8100204467773,1.2711895521693826
02 08 2018 08:10,540.046325683593,5.67173814773559,519.787210114262,39.8020095825195,1.404028495432737
02 08 2018 08:20,978.317504882812,6.93967008590698,989.060035659742,34.5532188415527,0.4962982382740795
02 08 2018 08:30,741.925598144531,6.31986713409423,737.313319597996,36.5565185546875,0.2572150952579617
02 08 2018 08:40,913.898376464843,6.91773891448974,979.383603934035,36.9296607971191,1.1332559640069042
02 08 2018 08:50,1020.69396972656,7.02487277984619,1027.22500937458,32.7235412597656,0.0108931883449397
02 08 2018 09:00,1177.49694824218,7.40022897720336,1206.85052300263,31.0759391784667,0.415618455893022
02 08 2018 09:10,1022.40600585937,7.1659870147705,1092.4946784429,34.0329093933105,0.5274463020700709
02 08 2018 09:20,1418.873046875,8.06872653961181,1569.59580683349,30.4576396942138,0.4990525166549199
02 08 2018 09:30,1138.08203125,7.46647691726684,1240.6366377446,26.9898605346679,0.5273606118396232
02 08 2018 09:40,1773.13903808593,8.79724216461181,2014.19184304342,28.2415103912353,0.289210679714342
02 08 2018 09:50,1380.44995117187,8.04270935058593,1554.54866761395,23.9686908721923,1.0795682181374238
02 08 2018 10:00,1547.53002929687,8.40286064147949,1768.44104794488,20.3236198425292,1.3576674449912052
02 08 2018 10:10,1318.35998535156,7.9830322265625,1520.29495476889,26.2008895874023,1.2163962635774888
02 08 2018 10:20,1286.05603027343,7.90468406677246,1475.89472550709,25.9243907928466,1.1273289337709926
02 08 2018 10:30,1039.83801269531,7.33500289916992,1174.22227388199,23.8655204772949,1.4483338783187878
02 08 2018 10:40,1312.96594238281,7.95603322982788,1504.92010792041,25.3230209350585,0.8542718119212322
02 08 2018 10:50,1413.541015625,8.13171195983886,1606.30063017099,26.1311302185058,1.3142859422815747
02 08 2018 11:00,1514.27099609375,8.45931339263916,1802.96407829045,25.9718494415283,0.205880287955656
02 08 2018 11:10,1244.51599121093,7.74718809127807,1388.71727780349,25.2318496704101,0.9593584503375446
02 08 2018 11:20,2038.60705566406,9.48288917541503,2458.75397619872,25.5682106018066,0.8627072210698461
02 08 2018 11:30,1162.30102539062,7.94409322738647,1498.14551101041,29.9200592041015,0.4649981566792733
02 08 2018 11:40,0.0,9.85953330993652,2701.6249674028,12.3025197982788,0.2289464385868998
02 08 2018 12:00,0.0,7.63441276550292,1328.11068782195,0.0,0.3376428590032637
02 08 2018 12:10,0.0,7.93050718307495,1490.45563220194,0.0,0.3671503929720501
02 08 2018 12:20,1242.09204101562,9.64720439910888,2552.49368258291,32.5463981628417,1.3911361488900464
02 08 2018 12:30,2589.78295898437,10.5615396499633,3094.62676178485,30.4201908111572,0.5510081271870659
02 08 2018 12:40,2881.6689453125,10.9459800720214,3253.03397350686,28.4962902069091,1.155299871669183
02 08 2018 12:50,2501.23803710937,10.3346996307373,2983.25264353765,28.8448905944824,0.1533033805381578
02 08 2018 13:00,2408.38891601562,9.95752620697021,2765.40894968255,30.9252490997314,0.3915570977782646
02 08 2018 13:10,2637.95288085937,10.5067796707153,3069.01440253581,31.9740695953369,0.0912054480612499
02 08 2018 13:20,3084.36108398437,11.4254398345947,3402.84473734718,31.860969543457,0.974836277522544
02 08 2018 13:30,2991.24096679687,11.0790395736694,3299.64031724062,31.6999607086181,0.4872532827140009
02 08 2018 13:40,3010.21801757812,11.2025995254516,3339.37991800101,32.0149688720703,0.4474096401072117
02 08 2018 13:50,3365.8798828125,12.3737001419067,3568.46085195653,33.580768585205,0.7494546568016835
02 08 2018 14:00,3208.40795898437,11.4954204559326,3420.686242512,31.6439895629882,0.5630456832666348
02 08 2018 14:10,3497.56494140625,12.4471197128295,3574.96453451661,28.9740104675292,1.4392228793847357
02 08 2018 14:20,3473.52294921875,12.0892295837402,3535.14867257469,29.6501102447509,0.2672533738629404
02 08 2018 14:30,3325.64306640625,11.9404296875,3512.38147928296,31.8855991363525,0.8859048696983165
02 08 2018 14:40,546.679321289062,10.4477701187133,3040.51783085417,31.6316890716552,1.4432445370853315
02 08 2018 14:50,0.0,10.6560697555541,3136.99672050918,30.1875,0.3788043674980311
02 08 2018 15:00,0.0,10.0851402282714,2843.91369548591,30.3654994964599,0.4235283434960643
02 08 2018 15:10,0.0,10.4693002700805,3051.02387772639,30.6911296844482,1.3396485206123103
02 08 2018 15:20,0.0,10.6217403411865,3121.87643482783,28.6296691894531,0.7863095554123478
02 08 2018 15:30,0.0,10.3721199035644,3002.59716802931,36.818489074707,0.151819017347459
02 08 2018 15:40,0.0,10.264229774475,2945.74733057945,34.7502403259277,1.334187971667506
02 08 2018 15:50,0.0,10.8959302902221,3234.44728059019,33.3443489074707,0.7392824312655422
02 08 2018 16:00,1595.09204101562,13.6844100952148,3600.0,36.5755882263183,0.175108343138977
02 08 2018 16:10,3585.07299804687,13.8331604003906,3600.0,34.672191619873,0.1991211430423409
02 08 2018 16:20,3530.69897460937,13.0586004257202,3600.0,32.7055511474609,0.4288863245402967
02 08 2018 16:30,3558.498046875,12.928819656372,3597.47734562972,35.8354606628417,1.3923402832060243
02 08 2018 16:40,3427.00708007812,12.191499710083,3548.63812774177,34.0383415222167,1.4591896177080503
02 08 2018 16:50,3373.5029296875,11.9631795883178,3516.10799963059,35.905891418457,1.114681005789964
02 08 2018 17:00,3271.86596679687,12.0410499572753,3528.18950849827,37.0149688720703,0.9090197083183832
02 08 2018 17:10,3036.7080078125,11.2498703002929,3353.70958642357,39.9775886535644,1.3986805269315017
02 08 2018 17:20,2881.27197265625,10.7567501068115,3179.62250815113,40.7875289916992,0.369408509688408
02 08 2018 17:30,3050.64990234375,10.8964700698852,3234.6508733576,41.443431854248,0.0008181630078126
02 08 2018 17:40,3537.47705078125,13.3280096054077,3600.0,45.5026702880859,1.4814867111567898
02 08 2018 17:50,3433.94506835937,12.1953296661376,3549.10984205577,40.7150115966796,0.0873596718792986
02 08 2018 18:00,3558.90087890625,12.8674097061157,3596.49895675579,42.1155586242675,1.150811701839816
02 08 2018 18:10,3248.52294921875,11.4943304061889,3420.4157714086,42.2244300842285,0.7377086714242737
02 08 2018 18:20,1664.35498046875,10.3175497055053,2974.255273153,47.489761352539,0.8920683228917575
02 08 2018 18:30,0.0,8.35877799987792,1741.65555763164,43.7357597351074,1.0019159952832175
02 08 2018 18:40,2458.56909179687,11.2484798431396,3353.29486646434,49.0290603637695,0.8349242577871653
02 08 2018 18:50,3479.19604492187,12.8616504669189,3596.37943601871,51.2506790161132,1.0282148061293717
02 08 2018 19:00,477.608612060546,9.93934059143066,2753.80523829455,53.124828338623,1.2324594779347935
02 08 2018 19:10,0.0,10.4978799819946,3064.77657402703,53.7274703979492,0.9542963969767232
02 08 2018 19:20,2817.96801757812,12.0074100494384,3523.09756499791,51.6543197631835,0.8403646886276642
02 08 2018 19:30,3242.6298828125,11.8467998504638,3496.09143665406,54.4187393188476,0.3872942908274837
02 08 2018 19:40,2840.11108398437,11.1359100341796,3318.34622323965,56.9010391235351,0.2125418625386456
02 08 2018 19:50,2388.32202148437,10.0013799667358,2792.95972623165,54.6122703552246,1.4535234988428325
02 08 2018 20:00,2558.07104492187,10.3608798980712,2996.82782226103,53.1817893981933,0.7822227056578019
02 08 2018 20:10,2222.39111328125,9.43844509124755,2429.58560647795,54.1348686218261,1.3482111979960865
02 08 2018 20:20,2580.26708984375,10.3653802871704,2999.1420461012,50.3277397155761,0.2429852524020047
02 08 2018 20:30,2771.09790039062,11.0727195739746,3297.51723794402,54.8251304626464,0.7724718851419343
02 08 2018 20:40,2362.9189453125,9.82135581970214,2675.92872504318,48.8082885742187,0.9138056221229108
02 08 2018 20:50,2406.14990234375,10.0628004074096,2830.53541348985,49.1177291870117,0.418268094906374
02 08 2018 21:00,3027.06811523437,11.4242801666259,3402.54085511298,51.7262001037597,1.1884184892458567
02 08 2018 21:10,2522.32202148437,10.2819499969482,2955.31186502104,49.8977012634277,0.7292393662468526
02 08 2018 21:20,2815.13403320312,10.9896001815795,3268.75778519809,52.4300308227539,1.3292424671124767
02 08 2018 21:30,2536.19897460937,10.3161001205444,2973.49096132459,51.2852783203125,1.1924181628310977
02 08 2018 21:40,2254.27099609375,9.92285537719726,2743.19520455536,52.1154594421386,0.9530584450134468
02 08 2018 21:50,2403.037109375,10.203330039978,2912.18307412829,51.2672309875488,0.5126185233555158
